id,file_name,source_path,jurisdiction,court,title,relevant_law,gdpr_articles,decided,published,fine,fine_amount,fine_currency,parties,national_case_number_name,european_case_law_identifier,appeal_from,appeal_to,original_languages,original_source
BE_10,MT_Court_of_Appeal_of_Brussels_-_2020_AR_1160_Second_Interim_Decision.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Court_of_Appeal_of_Brussels_-_2020_AR_1160_Second_Interim_Decision.md,Belgium,Court of Appeal of Brussels (Belgium),Court of Appeal of Brussels - 2020/AR/1160 (Second Interim Decision),Article 6(4) GDPRArticle 7 GDPRArticle 12 GDPRArticle 17 GDPRArticle 24 GDPRArticle 94(2) GDPRArt. 12 Directive on privacy and electronic communications (ePrivacy Directive)133 WEC,"6,7,12,17,24,94",24/02/2021,,,,,Proximus N.V.APD/GBA,2020/AR/1160,,APD/GBA (Belgium)2020/AR/1160,Not appealed,Dutch,Arrest van 24 februari 2021 van het Marktenhof AR 1160 (in Dutch)
BE_11,MT_Court_of_Appeal_of_Brussels_-_2020_AR_1333.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Court_of_Appeal_of_Brussels_-_2020_AR_1333.md,Belgium,Court of Appeal of Brussels (Belgium),Court of Appeal of Brussels - 2020/AR/1333,Article 5(1)(a) GDPRArticle 5(1)(b) GDPRArticle 6(1) GDPRArticle 25(1) GDPRArticle 25(2) GDPRArticle 32(1) GDPRArticle 32(4) GDPR,"6,25,32",27/01/2021,,,,,XAPD/GBA (Belgium)‎,2020/AR/1333,,APD/GBA (Belgium)‎n ° 53/2020,,French,Cour d'Appel des Marchés (in French)
BE_12,MT_Court_of_Appeal_of_Brussels_-_2020_AR_582.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Court_of_Appeal_of_Brussels_-_2020_AR_582.md,Belgium,Court of Appeal of Brussels (Belgium),Court of Appeal of Brussels - 2020/AR/582,Article 58(2)(a) GDPRArticle 58(2)(c) GDPRArticle 755 Ger.W.,,28/10/2020,28/10/2020,,,,X1X2ADP/GBA,2020/AR/582,,APD/GBA (Belgium)Bevel nr. 14/2020,Not appealed,Dutch,ADP/GBA Belgium (in Dutch)
BE_13,MT_Court_of_Appeal_of_Brussels_-_2020_AR_813.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Court_of_Appeal_of_Brussels_-_2020_AR_813.md,Belgium,Court of Appeal of Brussels (Belgium),Court of Appeal of Brussels - 2020/AR/813,Article 5(1)(c) GDPRArticle 6(1) GDPRArticle 12(1) GDPRArticle 13(1)(b) GDPRArticle 13(1)(c) GDPR,"6,12",18/11/2020,,,,,Insurance companyBelgian DPA,2020/AR/813,{{{ECLI}}},APD/GBA (Belgium)24/2020,,Dutch,Hof van beroep Brussel (in Dutch)
BE_14,MT_Court_of_Appeal_of_Brussels_-_2021_AR_1044.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Court_of_Appeal_of_Brussels_-_2021_AR_1044.md,Belgium,Court of Appeal of Brussels (Belgium),Court of Appeal of Brussels - 2021/AR/1044,"Article 66 GDPRArticle 78(1) GDPRArticle 47 CFREU108, § 1, par. 2 WOG","66,78",16/07/2021,16/07/2021,,,,Belgian Federal Public Service FinanceADP/GBA,2021/AR/1044,,APD/GBA (Belgium)66/2021,Not appealed,Dutch,Tussenarrest 16 juli 2021 (in Dutch)
BE_15,MT_Court_of_Appeal_of_Brussels_-_2021_AR_163.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Court_of_Appeal_of_Brussels_-_2021_AR_163.md,Belgium,Court of Appeal of Brussels (Belgium),Court of Appeal of Brussels - 2021/AR/163,Article 83 GDPR,83,26/05/2021,,,,,,2021/AR/163,,,Unknown,French,autoriteprotectiondonnees.be (in French)
BE_16,MT_Court_of_Appeal_of_Brussels_-_2021_AR_205.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Court_of_Appeal_of_Brussels_-_2021_AR_205.md,Belgium,Court of Appeal of Brussels (Belgium),Court of Appeal of Brussels - 2021/AR/205,Article 6 GDPRArticle 20 GDPRArticle 21 GDPRArt. 209 WER,"6,20,21",26/05/2021,,,,,,2021/AR/205,,APD/GBA (Belgium)02/2021,Not appealed,Dutch,Arrest van 26 mei 2021 van het Marktenhof AR 205 (in Dutch)
BE_17,MT_Court_of_Appeal_of_Brussels_-_2021_AR_320.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Court_of_Appeal_of_Brussels_-_2021_AR_320.md,Belgium,Court of Appeal of Brussels (Belgium),Court of Appeal of Brussels - 2021/AR/320,Article 5(1)(a) GDPRArticle 6 GDPRArticle 12 GDPRArticle 13 GDPRArticle 14 GDPRArticle 31 GDPR,"6,12,13,14,31",07/07/2021,07/07/2021,,,,Family serviceADP/GBA,2021/AR/320,,APD/GBA (Belgium)04/2021,,Dutch,Hof van Beroep Brussel 07082021 (in Dutch)
BE_18,MT_Court_of_Appeal_of_Brussels_-_2021_AR_74.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Court_of_Appeal_of_Brussels_-_2021_AR_74.md,Belgium,Court of Appeal of Brussels (Belgium),Court of Appeal of Brussels - 2021/AR/74,Article 6 GDPR,6,17/02/2021,17/02/2021,,,,GegevensbeschermingsautoriteitInteractive Advertising Bureau (IAB) Europe,2021/AR/74,,APD/GBA (Belgium)01/2021,Unknown,Dutch,Arrest van 17 Februari 2021 (in Dutch)
BE_19,MT_Court_of_Appeal_of_Brussels_-_2022_AR_1085.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Court_of_Appeal_of_Brussels_-_2022_AR_1085.md,Belgium,Court of Appeal of Brussels (Belgium),Court of Appeal of Brussels - 2022/AR/1085,Article 52 GDPRArticle 57(1)(f) GDPRArticle 98 WOG,52,01/03/2023,07/04/2023,,,,GegevensbeschermingsautoriteitEmployees of Municipality Y,2022/AR/1085,,AP (The Netherlands)DOS-2022-01459,Unknown,Dutch,2022/AR/1085 (in Dutch)
BE_20,MT_Court_of_Appeal_of_Brussels_-_2022_AR_292.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Court_of_Appeal_of_Brussels_-_2022_AR_292.md,Belgium,Court of Appeal of Brussels (Belgium),Court of Appeal of Brussels - 2022/AR/292,Article 5(1)(f) GDPRArticle 5(1)(a) GDPRArticle 6 GDPRArticle 12 GDPRArticle 13 GDPRArticle 14 GDPRArticle 24 GDPRArticle 25 GDPRArticle 30 GDPRArticle 32 GDPRArticle 35 GDPRArticle 37 GDPRArticle 38 GDPRArticle 39 GDPR,"6,12,13,14,24,25,30,32,35,37,38,39",07/09/2022,,,,,,Tussenarrest 2022/AR/292,,,,Dutch,GBA (in Dutch)
BE_21,MT_Court_of_Appeal_of_Brussels_-_2022_AR_549.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Court_of_Appeal_of_Brussels_-_2022_AR_549.md,Belgium,Court of Appeal of Brussels (Belgium),Court of Appeal of Brussels - 2022/AR/549,Article 17(3)(e) GDPR,,29/04/2022,07/12/2022,,,,ControllerADP/GBA,2022/AR/549,,APD/GBA (Belgium)46/2022,,French,Cour d'appel (in French)
BE_22,MT_Court_of_Appeal_of_Brussels_-_2022_AR_556.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Court_of_Appeal_of_Brussels_-_2022_AR_556.md,Belgium,Court of Appeal of Brussels (Belgium),Court of Appeal of Brussels - 2022/AR/556,Article 5(1)(b) GDPRArticle 5(1)(a) GDPRArticle 6(1)(c) GDPRArticle 6(3) GDPRArticle 9(2)(i) GDPRArticle 12(1) GDPRArticle 13(1)(c) GDPRArticle 13(2)(a) GDPRArticle 13(2)(d) GDPRArticle 13(2)(e) GDPRArticle 30(1) GDPRArticle 30(1)(d) GDPRArticle 35(1) GDPRArticle 35(7) GDPR,"6,12,30,35",07/12/2022,09/01/2023,,,,,2022/AR/556,,APD/GBA (Belgium)47/2022,,French,GBA (in French)
BE_23,MT_Court_of_Appeal_of_Brussels_-_2022_AR_723.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Court_of_Appeal_of_Brussels_-_2022_AR_723.md,Belgium,Court of Appeal of Brussels (Belgium),Court of Appeal of Brussels - 2022/AR/723,"Article 5(1)(c) GDPRArticle 5(1)(a) GDPRArticle 5(2) GDPRArticle 6(1) GDPRArticle 12(2) GDPRArticle 21(2) GDPRArticle 21(4) GDPRXV.2, Paragraph 1 WER","5,6,12,21",14/06/2023,,,,,Nationale Maatschappij der Belgische Sporen (NMBS),2022/AR/723,,APD/GBA (Belgium)71/2022,,Dutch,APD/GBA (Belgium) (in Dutch)
BE_24,MT_Court_of_Appeal_of_Brussels_-_2022_AR_953.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Court_of_Appeal_of_Brussels_-_2022_AR_953.md,Belgium,Court of Appeal of Brussels (Belgium),Court of Appeal of Brussels - 2022/AR/953,Article 4(11) GDPRArticle 6(1)(a) GDPRArticle 7(1) GDPRArticle 7(3) GDPRArticle 12(1) GDPRArticle 13 GDPRArticle 14 GDPRArticle 63(1) LCA,"4,7,12,13,14",22/02/2023,,,,,SA Rossel et Cie,2022/1527,,APD/GBA (Belgium)103/2023,,French,GBA (in French)
BE_25,MT_Court_of_Appeal_of_Brussels_-_2023_AR_801.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Court_of_Appeal_of_Brussels_-_2023_AR_801.md,Belgium,Court of Appeal of Brussels (Belgium),Court of Appeal of Brussels - 2023/AR/801,Article 96 GDPR,96,28/06/2023,,,,,,2023/AR/801,,APD/GBA (Belgium)61/2023,Unknown,French,APD/GBA (in French)
UK_1,MT_Delo_R_On_the_Application_Of_v_The_Information_Commissioner_-_2023_EWCA_Civ_1141.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Delo_R_On_the_Application_Of_v_The_Information_Commissioner_-_2023_EWCA_Civ_1141.md,United Kingdom,EWCA (UK),"Delo, R (On the Application Of) v The Information Commissioner - 2023 EWCA Civ 1141",Article 15 GDPRArticle 57(1)(f) GDPR,15,,10/10/2023,,,,ICOMr Delo,2023 EWCA Civ 1141,,,Unknown,English,[2023 EWCA Civ 1141 (in English)]
DK_1,MT_Digitaliseringsstyrelsen_-_Decision_against_Google_of_30_October_2023.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Digitaliseringsstyrelsen_-_Decision_against_Google_of_30_October_2023.md,Denmark,Digitaliseringsstyrelsen (Denmark),Digitaliseringsstyrelsen - Decision against Google of 30 October 2023,Article 4(11) GDPRArticle 2(8) CookiebekendtgørelsensArticle 3 Cookiebekendtgørelsens,4,30/10/2023,,,,,Google LLC,Decision against Google of 30 October 2023,,,,Danish,Digitaliseringsstyrelsen (in Danish)
DK_2,MT_Digitaliseringsstyrelsen_-_Decision_against_Meta_of_30_October_2023.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_Digitaliseringsstyrelsen_-_Decision_against_Meta_of_30_October_2023.md,Denmark,Digitaliseringsstyrelsen (Denmark),Digitaliseringsstyrelsen - Decision against Meta of 30 October 2023,Article 4(11) GDPRePrivacy DirectiveArticle 2(8) CookiebekendtgørelsensArticle 3(1) CookiebekendtgørelsensArticle 3(2)(4) Cookiebekendtgørelsens,4,30/10/2023,,,,,Meta Platforms Inc.,Decision against Meta of 30 October 2023,,,,Danish,Digitaliseringsstyrelsen (in Danish)
PL_1,MT_District_Court_Warsaw-Praga_Poland_-_II_C_1228_19.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_District_Court_Warsaw-Praga_Poland_-_II_C_1228_19.md,Poland,District Court Warsaw-Praga (Poland),District Court Warsaw-Praga (Poland) - II C 1228/19,Article 4(12) GDPRArticle 82(1) GDPR,"4,82",17/03/2022,,,,,,II C 1228/19,,,,Polish,(in Polish)
EU_4,MT_EFTA_Court_-_Joined_Cases_E-11_19_and_E-12_19.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_EFTA_Court_-_Joined_Cases_E-11_19_and_E-12_19.md,European Union,EFTA Court,EFTA Court - Joined Cases E-11/19 and E-12/19,Article 57(3) GDPRArticle 57(3) GDPRArticle 58(2)(e) GDPRArticle 58(2)(j) GDPRArticle 58(2)(g) GDPRArticle 58(2)(c) GDPRArticle 77 GDPRArticle 78 GDPR,"57,77,78",,,,,,Adpublisher AGJK,Joined Cases E-11/19 and E-12/19,,,,English,EFTA Court (The Court of Justice of the European Free Trade Association States) (in English)
UK_2,MT_EWCA_-_Open_Rights_Group_Anor_R_v_Secretary_of_State_for_the_Home_Department_Anor.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_EWCA_-_Open_Rights_Group_Anor_R_v_Secretary_of_State_for_the_Home_Department_Anor.md,United Kingdom,EWCA (UK),"EWCA - Open Rights Group & Anor, R v Secretary of State for the Home Department & Anor",Article 23 GDPR§4 of Schedule 2 to the Data Protection Act 2018§4 of Schedule 2 to the Data Protection Act 2018,23,29/10/2021,29/10/2021,,,,"Open Rights GroupSECRETARY OF STATE FOR THE HOME DEPARTMENTTHE3MILLIONSECRETARY OF STATE FOR DIGITAL, CULTURE, MEDIA AND SPORT","Open Rights Group & Anor, R v Secretary of State for the Home Department & Anor",,"EWHC (UK)Open Rights Group & Anor, R v Secretary of State for the Home Department & Anor",Unknown,English,BAILII (in English)
UK_3,MT_EWCA_-_Open_Rights_Group_v_The_Secretary_of_State_for_the_Home_Department.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_EWCA_-_Open_Rights_Group_v_The_Secretary_of_State_for_the_Home_Department.md,United Kingdom,EWCA (UK),EWCA - Open Rights Group v The Secretary of State for the Home Department,"Article 23 GDPRData Protection Act 2018, Schedule 2, Part 1, Paragraph 4",23,26/05/2021,,,,,"The Open Rights Group and the3million, as the claimantsThe Secretary of State for the Home Department and The Secretary of State for Digital, Culture, Media and Sport, as the defendants",C1/2019/2726/QBACF,,EWHC (UK)CO/3386/2018,Unknown,English,BAILII Databases (in English)
UK_4,MT_EWCA_-_Soriano_v_Forensic_News_LLC_Ors.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_EWCA_-_Soriano_v_Forensic_News_LLC_Ors.md,United Kingdom,EWCA (UK),EWCA - Soriano v Forensic News LLC & Ors,Article 3(1) GDPRArticle 3(2)(b) GDPR,3,21/12/2021,21/12/2021,,,,Walter Tyvi SorianoForensic News LLC,Soriano v Forensic News LLC & Ors,,EWHC (UK)Soriano v Forensic News LLC & Ors,Unknown,English,BAILII (in English)
UK_5,MT_EWHC_QB_-_Damavand_Media_Ltd_v_DMA_Media_Ltd.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_EWHC_QB_-_Damavand_Media_Ltd_v_DMA_Media_Ltd.md,United Kingdom,EWHC (UK),EWHC (QB) - Damavand Media Ltd v DMA Media Ltd,Article 5(1)(f) GDPR,,25/11/2021,25/11/2021,,,,Damavand Media LimitedMr Panah FarhadbahmanDMA Media LimitedVolant Media UK Limited,QB-2020-001332,[2021] EWHC 3164 (QB),,Unknown,English,BAILII (in English)
UK_6,MT_EWHC_QB_-_Sanso_Rondon_v_LexisNexis_Risk_Solutions_UK_Ltd.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_EWHC_QB_-_Sanso_Rondon_v_LexisNexis_Risk_Solutions_UK_Ltd.md,United Kingdom,EWHC (UK),EWHC (QB) - Sanso Rondon v LexisNexis Risk Solutions UK Ltd,Article 2 GDPRArticle 3 GDPRArticle 27 GDPRArticle 79 GDPRArticle 80 GDPR,"2,3,27,79,80",28/05/2021,,,,,MR BALDO SANSÓ RONDÓNLEXISNEXIS RISK SOLUTIONS UK LIMITED,Sanso Rondon v LexisNexis Risk Solutions UK Ltd (2021) EWHC 1427 (QB) (28 May 2021) QB-2020-002788,,,Unknown,English,BAILII (in English)
UK_7,MT_EWHC_QB_-_Sanso_Rondon_v_LexisNexis_Risk_Solutions_UK_Ltd_1.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_EWHC_QB_-_Sanso_Rondon_v_LexisNexis_Risk_Solutions_UK_Ltd_1.md,United Kingdom,EWHC (UK),EWHC (QB) - Sanso Rondon v LexisNexis Risk Solutions UK Ltd,Article 2 GDPRArticle 3 GDPRArticle 27 GDPRArticle 79 GDPRArticle 80 GDPR,"2,3,27,79,80",28/05/2021,,,,,MR BALDO SANSÓ RONDÓNLEXISNEXIS RISK SOLUTIONS UK LIMITED,Sanso Rondon v LexisNexis Risk Solutions UK Ltd (2021) EWHC 1427 (QB) (28 May 2021) QB-2020-002788,,,Unknown,English,BAILII (in English)
UK_8,MT_EWHC_UK-_QB-_Soriano_v_Forensic_News_LLC.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_EWHC_UK-_QB-_Soriano_v_Forensic_News_LLC.md,United Kingdom,EWHC (UK),EWHC (UK)- QB- Soriano v Forensic News LLC,Article 3(1) GDPRArticle 3(2) GDPRArticle 79(2) GDPR,"3,79",15/01/2021,,,,,"The claimant Walter Tzvi Soriano and the defendants, including Forensic News LLC",QB-2020-002450,,,Unknown,English,England and Wales High Court (Queen's Bench Division) Decisions (in English)
UK_9,MT_EWHC_UK_-_Johnson_v_Eastlight_Community_Homes_Ltd.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_EWHC_UK_-_Johnson_v_Eastlight_Community_Homes_Ltd.md,United Kingdom,EWHC (UK),EWHC (UK) - Johnson v Eastlight Community Homes Ltd,Article 82 GDPRArticle 8 ECHRSection 169 DPA 2018,82,16/11/2021,16/11/2021,,,,Emma Louise JohnsonEastlight Community Homes Ltd,QB-2021-000923,,,,English,BAILII (in English)
DE_61,MT_FG_Berlin-Brandenburg_-_16_K_16155_21.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_FG_Berlin-Brandenburg_-_16_K_16155_21.md,Germany,FG Berlin-Brandenburg (Germany),FG Berlin-Brandenburg - 16 K 16155/21,Article 79(2) GDPRArticle 82 GDPRArticle 82(6) GDPRArticle 34 GGArticle 40(2) VwGO,"79,82",27/10/2021,,,,,n/an/a,16 K 16155/21,ECLI:DE:FGBEBB:2021:1027.16K16155.21.00,BFH (Germany)28. Juni 2022,BFH II B 92/21,German,VIS Berlin (in German)
DE_62,MT_FG_Berlin-Brandenburg_-_16_K_2059_21.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_FG_Berlin-Brandenburg_-_16_K_2059_21.md,Germany,FG Berlin-Brandenburg (Germany),FG Berlin-Brandenburg - 16 K 2059/21,Article 14(5)(b) GDPRArticle 15(3) GDPRArticle 12 GDPRArticle 17 GDPR,"12,15,17",26/01/2022,01/04/2022,,,,Tax Authority,16 K 2059/21,ECLI:DE:FGBEBB:2022:0126.16K2059.21.00,,Pending appealBFH (Germany)II R 6/22,German,VIS Berlin (in German)
DE_63,MT_FG_Berlin-Brandenburg_-_16_K_5148_20.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_FG_Berlin-Brandenburg_-_16_K_5148_20.md,Germany,FG Berlin-Brandenburg (Germany),FG Berlin-Brandenburg - 16 K 5148/20,Article 2(1) GDPRArticle 4(1) GDPRArticle 4(7) GDPRArticle 12(5)(b) GDPRArticle 15(1)(a) GDPRArticle 15(3) GDPRAEUV Art. 288§ 2a AO§ 78 FGO§ 91 AO,"2,4,15",27/10/2021,01/04/2022,,,,Tax Authority,16 K 5148/20,ECLI:DE:FGBEBB:2021:1027.16K5148.20.00,,Decision overturnedBFH (Germany)II R 47/21 IX R 35/21,German,VIS Berlin (in German)
DE_64,MT_FG_München_-_15_K_118_20.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_FG_München_-_15_K_118_20.md,Germany,FG München (Germany),FG München - 15 K 118/20,Article 4(7) GDPRArticle 15(1) GDPR§ 30 AO,"4,15",04/11/2021,,,,,,15 K 118/20,,,,German,Bayern.Recht (in German)
DE_65,MT_FG_München_-_15_K_1212_19.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_FG_München_-_15_K_1212_19.md,Germany,FG München (Germany),FG München - 15 K 1212/19,Article 2(2)(d) GDPRArticle 4(7) GDPRArticle 12(1) GDPRArticle 13(4) GDPRArticle 14(5)(a) GDPRArticle 15 GDPR§ 2a Fiscal Code of Germany (Abgabenordnung - AO),"4,12,13,15",03/02/2022,,,,,BankTax Authority,15 K 1212/19,ECLI:DE:FGMUENC:2022:0203.15K1212.19.00,,,German,BAYERN.RECHT (in German)
DE_66,MT_FG_München_-_15_K_194_20.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_FG_München_-_15_K_194_20.md,Germany,FG München (Germany),FG München - 15 K 194/20,Article 2(1) GDPRArticle 4(1) GDPRArticle 15(1) GDPR§ 3(1) BDSG prior Version,"2,4,15",05/05/2022,,,,,,15 K 194/20,,,Unknown,German,Bayerische Staatskanzlei (in German)
DE_67,MT_FG_München_-_Auskunftsanspruch_nach_Art._15_DSGVO.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_FG_München_-_Auskunftsanspruch_nach_Art._15_DSGVO.md,Germany,FG München (Germany),FG München - Auskunftsanspruch nach Art. 15 DSGVO,Article 15(3) GDPR§ 91 AO,15,03/02/2023,03/02/2023,,,,BankTax Office,Auskunftsanspruch nach Art. 15 DSGVO,,,Unknown,German,Bayern.Recht (in German)
DE_68,MT_FG_Niedersachsen_-_12_K_213_19.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_FG_Niedersachsen_-_12_K_213_19.md,Germany,FG Niedersachsen (Germany),FG Niedersachsen - 12 K 213/19,Article 2(2)(a) GDPRArticle 15(1) GDPR,15,28/01/2020,,,,,anonymous,12 K 213/19,ECLI:DE:FGNI:2020:0128.12K213.19.00,,,German,Niedersächsisches Landesjustizportal (in German)
DE_69,MT_FG_Nürnberg_-_3_K_596_22.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_FG_Nürnberg_-_3_K_596_22.md,Germany,FG Nürnberg (Germany),FG Nürnberg - 3 K 596/22,Article 6(1) GDPRArticle 6(2) GDPRArticle 6(3) GDPR§ 30 AO§ 90 AO,6,01/02/2023,,,,,,3 K 596/22,,,Unknown,German,Bayern.Recht (in German)
SE_3,MT_FiS_-_13308-22.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_FiS_-_13308-22.md,Sweden,FiS (Sweden),FiS - 13308-22,Article 57(1)(f) GDPRArticle 60(8) GDPRArticle 77 GDPRArticle 78 GDPR§ 12 Förvaltningslagen (2017:900),"60,77,78",31/10/2022,,,,,SpotifyRR,13308-22,,IMY (Sweden),,Swedish,(in Swedish)
SE_4,MT_FiS_-_13539-23.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_FiS_-_13539-23.md,Sweden,FiS (Sweden),FiS - 13539-23,Article 12(1) GDPRArticle 15(1)(a) GDPRArticle 15(1)(b) GDPRArticle 15(1)(d) GDPRArticle 15(1)(g) GDPRArticle 15(1)(c) GDPRArticle 15(2) GDPR,"12,15",28/06/2024,,,,,Spotify AB,13539-23,,IMY (Sweden)DI-2019-6696,,Swedish,GDPRhub (in Swedish)
SE_5,MT_FiS_-_6034-24.md,/Users/milos/Downloads/eurlextract/fast_scrape/machine_translations_md_clean/MT_FiS_-_6034-24.md,Sweden,FiS (Sweden),FiS - 6034-24,Article 58 GDPR,58,17/07/2024,17/07/2024,,,,Region Uppsala,6034-24,,IMY (Sweden),,English,noyb (in English)
